Sewer Level,
8/19/2018 13:56,536.04847
8/19/2018 14:01,536.4935
8/19/2018 14:06,536.90628
8/19/2018 14:11,537.27953
8/19/2018 14:16,537.60644
8/19/2018 14:21,537.88083
8/19/2018 14:26,538.0972
8/19/2018 14:31,538.25081
8/19/2018 14:36,538.33777
8/19/2018 14:41,538.35512
8/19/2018 14:46,538.30094
8/19/2018 14:51,538.17436
8/19/2018 14:56,537.97568
8/19/2018 15:01,537.70644
8/19/2018 15:06,537.36946
8/19/2018 15:11,536.96893
8/19/2018 15:16,536.51049
8/19/2018 15:21,536.00125
8/19/2018 15:26,535.44986
8/19/2018 15:31,534.8666
8/19/2018 15:36,534.26341
8/19/2018 15:41,533.6536
8/19/2018 15:46,533.0467
8/19/2018 15:51,532.44839
8/19/2018 15:56,531.86444
8/19/2018 16:01,531.30072
8/19/2018 16:06,530.76305
8/19/2018 16:11,530.25708
8/19/2018 16:16,529.7882
8/19/2018 16:21,529.36141
8/19/2018 16:26,528.98124
8/19/2018 16:31,528.65169
8/19/2018 16:36,528.37614
8/19/2018 16:41,528.1573
8/19/2018 16:46,527.99715
8/19/2018 16:51,527.89692
8/19/2018 16:56,527.85706
8/19/2018 17:01,527.87721
8/19/2018 17:06,527.95621
8/19/2018 17:11,528.09207
8/19/2018 17:16,528.28203
8/19/2018 17:21,528.52256
8/19/2018 17:26,528.80938
8/19/2018 17:31,529.13754
8/19/2018 17:36,529.50144
8/19/2018 17:41,529.89492
8/19/2018 17:46,530.31132
8/19/2018 17:51,530.74359
8/19/2018 17:56,531.18435
8/19/2018 18:01,531.62602
8/19/2018 18:06,532.06094
8/19/2018 18:11,532.48148
8/19/2018 18:16,532.88021
8/19/2018 18:21,533.24999
8/19/2018 18:26,533.5842
8/19/2018 18:31,533.87686
8/19/2018 18:36,534.12281
8/19/2018 18:41,534.31793
8/19/2018 18:46,534.45931
8/19/2018 18:51,534.54548
8/19/2018 18:56,534.57662
8/19/2018 19:01,534.55478
8/19/2018 19:06,534.48415
8/19/2018 19:11,534.37128
8/19/2018 19:16,534.22538
8/19/2018 19:21,534.05854
8/19/2018 19:26,533.88443
8/19/2018 19:31,533.70112
8/19/2018 19:36,533.4977
8/19/2018 19:41,533.2663
8/19/2018 19:46,533.00192
8/19/2018 19:51,532.70207
8/19/2018 19:56,532.36648
8/19/2018 20:01,531.99678
8/19/2018 20:06,531.59618
8/19/2018 20:11,531.16921
8/19/2018 20:16,530.72144
8/19/2018 20:21,530.25928
8/19/2018 20:26,529.78968
8/19/2018 20:31,529.31999
8/19/2018 20:36,528.8577
8/19/2018 20:41,528.4103
8/19/2018 20:46,527.98509
8/19/2018 20:51,527.58905
8/19/2018 20:56,527.22869
8/19/2018 21:01,526.90995
8/19/2018 21:06,526.63809
8/19/2018 21:11,526.41761
8/19/2018 21:16,526.25217
8/19/2018 21:21,526.14458
8/19/2018 21:26,526.09672
8/19/2018 21:31,526.10951
8/19/2018 21:36,526.18298
8/19/2018 21:41,526.31622
8/19/2018 21:46,526.50741
8/19/2018 21:51,526.75392
8/19/2018 21:56,527.05231
8/19/2018 22:01,527.39845
8/19/2018 22:06,527.7876
8/19/2018 22:11,528.21453
8/19/2018 22:16,528.67362
8/19/2018 22:21,529.15906
8/19/2018 22:26,529.66494
8/19/2018 22:31,530.18549
8/19/2018 22:36,530.71523
8/19/2018 22:41,531.2492
8/19/2018 22:46,531.78317
8/19/2018 22:51,532.31391
8/19/2018 22:56,532.83941
8/19/2018 23:01,533.35919
8/19/2018 23:06,533.87456
8/19/2018 23:11,534.39006
8/19/2018 23:16,534.9201
8/19/2018 23:21,535.47952
8/19/2018 23:26,536.07803
8/19/2018 23:31,536.72085
8/19/2018 23:36,537.40925
8/19/2018 23:41,538.14118
8/19/2018 23:46,538.91171
8/19/2018 23:51,539.71363
8/19/2018 23:56,540.53786
8/20/2018 0:01,541.3739
8/20/2018 0:06,542.21028
8/20/2018 0:11,543.03489
8/20/2018 0:16,543.83538
8/20/2018 0:21,544.59945
8/20/2018 0:26,545.31518
8/20/2018 0:31,545.97126
8/20/2018 0:36,546.55723
8/20/2018 0:41,547.0637
8/20/2018 0:46,547.48254
8/20/2018 0:51,547.80698
8/20/2018 0:56,548.03174
8/20/2018 1:01,548.15315
8/20/2018 1:06,548.16917
8/20/2018 1:11,548.07944
8/20/2018 1:16,547.88523
8/20/2018 1:21,547.58947
8/20/2018 1:26,547.19666
8/20/2018 1:31,546.71276
8/20/2018 1:36,546.14509
8/20/2018 1:41,545.50216
8/20/2018 1:46,544.79351
8/20/2018 1:51,544.02949
8/20/2018 1:56,543.22098
8/20/2018 2:01,542.3792
8/20/2018 2:06,541.51534
8/20/2018 2:11,540.64024
8/20/2018 2:16,539.76405
8/20/2018 2:21,538.89583
8/20/2018 2:26,538.04314
8/20/2018 2:31,537.21155
8/20/2018 2:36,536.40422
8/20/2018 2:41,535.62134
8/20/2018 2:46,534.85961
8/20/2018 2:51,534.1117
8/20/2018 2:56,533.36732
8/20/2018 3:01,532.62397
8/20/2018 3:06,531.88413
8/20/2018 3:11,531.15169
8/20/2018 3:16,530.43156
8/20/2018 3:21,529.72947
8/20/2018 3:26,529.05171
8/20/2018 3:31,528.40489
8/20/2018 3:36,527.7957
8/20/2018 3:41,527.23077
8/20/2018 3:46,526.71646
8/20/2018 3:51,526.25868
8/20/2018 3:56,525.86279
8/20/2018 4:01,525.53343
8/20/2018 4:06,525.27444
8/20/2018 4:11,525.08877
8/20/2018 4:16,524.97836
8/20/2018 4:21,524.94416
8/20/2018 4:26,524.98602
8/20/2018 4:31,525.10269
8/20/2018 4:36,525.29185
8/20/2018 4:41,525.55006
8/20/2018 4:46,525.87285
8/20/2018 4:51,526.25472
8/20/2018 4:56,526.68924
8/20/2018 5:01,527.16911
8/20/2018 5:06,527.68627
8/20/2018 5:11,528.23201
8/20/2018 5:16,528.79711
8/20/2018 5:21,529.37201
8/20/2018 5:26,529.94692
8/20/2018 5:31,530.51209
8/20/2018 5:36,531.05795
8/20/2018 5:41,531.57534
8/20/2018 5:46,532.05579
8/20/2018 5:51,532.49173
8/20/2018 5:56,532.87678
8/20/2018 6:01,533.20606
8/20/2018 6:06,533.47646
8/20/2018 6:11,533.687
8/20/2018 6:16,533.83917
8/20/2018 6:21,533.93726
8/20/2018 6:26,533.98877
8/20/2018 6:31,534.00481
8/20/2018 6:36,534.00047
8/20/2018 6:41,533.99336
8/20/2018 6:46,533.99452
8/20/2018 6:51,534.01097
8/20/2018 6:56,534.04789
8/20/2018 7:01,534.10887
8/20/2018 7:06,534.19603
8/20/2018 7:11,534.31019
8/20/2018 7:16,534.45107
8/20/2018 7:21,534.61744
8/20/2018 7:26,534.8072
8/20/2018 7:31,535.01762
8/20/2018 7:36,535.24538
8/20/2018 7:41,535.48675
8/20/2018 7:46,535.73768
8/20/2018 7:51,535.99391
8/20/2018 7:56,536.25109
8/20/2018 8:01,536.50483
8/20/2018 8:06,536.75083
8/20/2018 8:11,536.98493
8/20/2018 8:16,537.20317
8/20/2018 8:21,537.40191
8/20/2018 8:26,537.57778
8/20/2018 8:31,537.72783
8/20/2018 8:36,537.84952
8/20/2018 8:41,537.94074
8/20/2018 8:46,537.99984
8/20/2018 8:51,538.02568
8/20/2018 8:56,538.01758
8/20/2018 9:01,537.97538
8/20/2018 9:06,537.89937
8/20/2018 9:11,537.79033
8/20/2018 9:16,537.64946
8/20/2018 9:21,537.47839
8/20/2018 9:26,537.2791
8/20/2018 9:31,537.05391
8/20/2018 9:36,536.80542
8/20/2018 9:41,536.5364
8/20/2018 9:46,536.2498
8/20/2018 9:51,535.94862
8/20/2018 9:56,535.63581
8/20/2018 10:01,535.31423
8/20/2018 10:06,534.98652
8/20/2018 10:11,534.65498
8/20/2018 10:16,534.32147
8/20/2018 10:21,533.98731
8/20/2018 10:26,533.65654
8/20/2018 10:31,533.34392
8/20/2018 10:36,533.06394
8/20/2018 10:41,532.82815
8/20/2018 10:46,532.64542
8/20/2018 10:51,532.52212
8/20/2018 10:56,532.46237
8/20/2018 11:01,532.46827
8/20/2018 11:06,532.54009
8/20/2018 11:11,532.67646
8/20/2018 11:16,532.87459
8/20/2018 11:21,533.13044
8/20/2018 11:26,533.43889
8/20/2018 11:31,533.79395
8/20/2018 11:36,534.18885
8/20/2018 11:41,534.61627
8/20/2018 11:46,535.06844
8/20/2018 11:51,535.53731
8/20/2018 11:56,536.01467
8/20/2018 12:01,536.49224
8/20/2018 12:06,536.96185
8/20/2018 12:11,537.41552
8/20/2018 12:16,537.84556
8/20/2018 12:21,538.24465
8/20/2018 12:26,538.60595
8/20/2018 12:31,538.9232
8/20/2018 12:36,539.19072
8/20/2018 12:41,539.40354
8/20/2018 12:46,539.55745
8/20/2018 12:51,539.64902
8/20/2018 12:56,539.67564
8/20/2018 13:01,539.63559
8/20/2018 13:06,539.52804
8/20/2018 13:11,539.35307
8/20/2018 13:16,539.1117
8/20/2018 13:21,538.80586
8/20/2018 13:26,538.43842
8/20/2018 13:31,538.01315
8/20/2018 13:36,537.53472
8/20/2018 13:41,537.00866
8/20/2018 13:46,536.44136
8/20/2018 13:51,535.83996
8/20/2018 13:56,535.21238
8/20/2018 14:01,534.56719
8/20/2018 14:06,533.91361
8/20/2018 14:11,533.26202
8/20/2018 14:16,532.62438
8/20/2018 14:21,532.01182
8/20/2018 14:26,531.43426
8/20/2018 14:31,530.90044
8/20/2018 14:36,530.41788
8/20/2018 14:41,529.99291
8/20/2018 14:46,529.63065
8/20/2018 14:51,529.33508
8/20/2018 14:56,529.10902
8/20/2018 15:01,528.95416
8/20/2018 15:06,528.87111
8/20/2018 15:11,528.85941
8/20/2018 15:16,528.91759
8/20/2018 15:21,529.04324
8/20/2018 15:26,529.233
8/20/2018 15:31,529.48267
8/20/2018 15:36,529.78726
8/20/2018 15:41,530.14104
8/20/2018 15:46,530.53764
8/20/2018 15:51,530.9701
8/20/2018 15:56,531.43096
8/20/2018 16:01,531.91237
8/20/2018 16:06,532.40614
8/20/2018 16:11,532.9039
8/20/2018 16:16,533.39712
8/20/2018 16:21,533.87729
8/20/2018 16:26,534.33602
8/20/2018 16:31,534.7651
8/20/2018 16:36,535.15672
8/20/2018 16:41,535.5035
8/20/2018 16:46,535.7987
8/20/2018 16:51,536.03632
8/20/2018 16:56,536.21125
8/20/2018 17:01,536.31942
8/20/2018 17:06,536.35794
8/20/2018 17:11,536.32531
8/20/2018 17:16,536.22151
8/20/2018 17:21,536.04822
8/20/2018 17:26,535.80898
8/20/2018 17:31,535.50938
8/20/2018 17:36,535.15722
8/20/2018 17:41,534.7627
8/20/2018 17:46,534.33867
8/20/2018 17:51,533.90073
8/20/2018 17:56,533.46527
8/20/2018 18:01,533.04491
8/20/2018 18:06,532.65016
8/20/2018 18:11,532.28984
8/20/2018 18:16,531.97121
8/20/2018 18:21,531.70007
8/20/2018 18:26,531.48078
8/20/2018 18:31,531.31641
8/20/2018 18:36,531.20879
8/20/2018 18:41,531.15861
8/20/2018 18:46,531.1655
8/20/2018 18:51,531.22812
8/20/2018 18:56,531.34423
8/20/2018 19:01,531.51077
8/20/2018 19:06,531.72398
8/20/2018 19:11,531.97944
8/20/2018 19:16,532.27217
8/20/2018 19:21,532.59671
8/20/2018 19:26,532.94721
8/20/2018 19:31,533.3175
8/20/2018 19:36,533.70116
8/20/2018 19:41,534.09163
8/20/2018 19:46,534.48227
8/20/2018 19:51,534.86644
8/20/2018 19:56,535.23759
8/20/2018 20:01,535.58931
8/20/2018 20:06,535.91547
8/20/2018 20:11,536.2102
8/20/2018 20:16,536.46809
8/20/2018 20:21,536.68414
8/20/2018 20:26,536.85395
8/20/2018 20:31,536.97372
8/20/2018 20:36,537.04035
8/20/2018 20:41,537.05152
8/20/2018 20:46,537.00578
8/20/2018 20:51,536.90258
8/20/2018 20:56,536.7424
8/20/2018 21:01,536.52676
8/20/2018 21:06,536.25838
8/20/2018 21:11,535.94115
8/20/2018 21:16,535.5803
8/20/2018 21:21,535.1824
8/20/2018 21:26,534.75549
8/20/2018 21:31,534.30909
8/20/2018 21:36,533.85432
8/20/2018 21:41,533.40345
8/20/2018 21:46,532.96797
8/20/2018 21:51,532.55781
8/20/2018 21:56,532.18142
8/20/2018 22:01,531.84581
8/20/2018 22:06,531.55665
8/20/2018 22:11,531.3183
8/20/2018 22:16,531.1339
8/20/2018 22:21,531.00544
8/20/2018 22:26,530.93384
8/20/2018 22:31,530.91897
8/20/2018 22:36,530.9598
8/20/2018 22:41,531.0544
8/20/2018 22:46,531.20006
8/20/2018 22:51,531.39334
8/20/2018 22:56,531.63015
8/20/2018 23:01,531.9058
8/20/2018 23:06,532.21514
8/20/2018 23:11,532.55256
8/20/2018 23:16,532.91211
8/20/2018 23:21,533.28756
8/20/2018 23:26,533.67248
8/20/2018 23:31,534.06033
8/20/2018 23:36,534.44451
8/20/2018 23:41,534.81848
8/20/2018 23:46,535.17578
8/20/2018 23:51,535.51018
8/20/2018 23:56,535.81571
8/21/2018 0:01,536.08675
8/21/2018 0:06,536.31813
8/21/2018 0:11,536.5052
8/21/2018 0:16,536.64389
8/21/2018 0:21,536.73085
8/21/2018 0:26,536.76348
8/21/2018 0:31,536.74004
8/21/2018 0:36,536.65972
8/21/2018 0:41,536.52276
8/21/2018 0:46,536.33048
8/21/2018 0:51,536.08542
8/21/2018 0:56,535.79141
8/21/2018 1:01,535.45362
8/21/2018 1:06,535.07873
8/21/2018 1:11,534.67494
8/21/2018 1:16,534.25209
8/21/2018 1:21,533.82142
8/21/2018 1:26,533.38353
8/21/2018 1:31,532.92681
8/21/2018 1:36,532.44273
8/21/2018 1:41,531.92645
8/21/2018 1:46,531.37631
8/21/2018 1:51,530.79337
8/21/2018 1:56,530.18102
8/21/2018 2:01,529.54456
8/21/2018 2:06,528.89082
8/21/2018 2:11,528.22778
8/21/2018 2:16,527.56431
8/21/2018 2:21,526.90978
8/21/2018 2:26,526.27382
8/21/2018 2:31,525.66607
8/21/2018 2:36,525.0959
8/21/2018 2:41,524.57224
8/21/2018 2:46,524.10336
8/21/2018 2:51,523.69671
8/21/2018 2:56,523.3588
8/21/2018 3:01,523.09506
8/21/2018 3:06,522.90972
8/21/2018 3:11,522.80581
8/21/2018 3:16,522.78503
8/21/2018 3:21,522.84778
8/21/2018 3:26,522.99314
8/21/2018 3:31,523.2189
8/21/2018 3:36,523.52159
8/21/2018 3:41,523.89656
8/21/2018 3:46,524.33808
8/21/2018 3:51,524.83944
8/21/2018 3:56,525.39312
8/21/2018 4:01,525.9909
8/21/2018 4:06,526.62413
8/21/2018 4:11,527.28385
8/21/2018 4:16,527.96109
8/21/2018 4:21,528.6471
8/21/2018 4:26,529.33364
8/21/2018 4:31,530.01329
8/21/2018 4:36,530.67976
8/21/2018 4:41,531.32827
8/21/2018 4:46,531.9559
8/21/2018 4:51,532.56202
8/21/2018 4:56,533.14867
8/21/2018 5:01,533.72107
8/21/2018 5:06,534.28765
8/21/2018 5:11,534.85223
8/21/2018 5:16,535.41137
8/21/2018 5:21,535.96076
8/21/2018 5:26,536.49571
8/21/2018 5:31,537.01128
8/21/2018 5:36,537.50245
8/21/2018 5:41,537.96422
8/21/2018 5:46,538.39177
8/21/2018 5:51,538.78052
8/21/2018 5:56,539.1263
8/21/2018 6:01,539.42536
8/21/2018 6:06,539.6745
8/21/2018 6:11,539.87115
8/21/2018 6:16,540.01335
8/21/2018 6:21,540.09987
8/21/2018 6:26,540.13023
8/21/2018 6:31,540.10468
8/21/2018 6:36,540.02426
8/21/2018 6:41,539.89077
8/21/2018 6:46,539.70679
8/21/2018 6:51,539.47562
8/21/2018 6:56,539.20129
8/21/2018 7:01,538.88847
8/21/2018 7:06,538.54246
8/21/2018 7:11,538.1691
8/21/2018 7:16,537.7747
8/21/2018 7:21,537.36595
8/21/2018 7:26,536.94981
8/21/2018 7:31,536.53345
8/21/2018 7:36,536.12406
8/21/2018 7:41,535.72877
8/21/2018 7:46,535.35449
8/21/2018 7:51,535.00775
8/21/2018 7:56,534.69455
8/21/2018 8:01,534.42018
8/21/2018 8:06,534.18902
8/21/2018 8:11,534.00438
8/21/2018 8:16,533.86824
8/21/2018 8:21,533.78107
8/21/2018 8:26,533.74159
8/21/2018 8:31,533.74652
8/21/2018 8:36,533.79033
8/21/2018 8:41,533.865
8/21/2018 8:46,533.95971
8/21/2018 8:51,534.06051
8/21/2018 8:56,534.15052
8/21/2018 9:01,534.21441
8/21/2018 9:06,534.24036
8/21/2018 9:11,534.21974
8/21/2018 9:16,534.14681
8/21/2018 9:21,534.01838
8/21/2018 9:26,533.83354
8/21/2018 9:31,533.59337
8/21/2018 9:36,533.30067
8/21/2018 9:41,532.95969
8/21/2018 9:46,532.57593
8/21/2018 9:51,532.15583
8/21/2018 9:56,531.70664
8/21/2018 10:01,531.23616
8/21/2018 10:06,530.75258
8/21/2018 10:11,530.26426
8/21/2018 10:16,529.77962
8/21/2018 10:21,529.30697
8/21/2018 10:26,528.85433
8/21/2018 10:31,528.42937
8/21/2018 10:36,528.03927
8/21/2018 10:41,527.6906
8/21/2018 10:46,527.38927
8/21/2018 10:51,527.14043
8/21/2018 10:56,526.94846
8/21/2018 11:01,526.81684
8/21/2018 11:06,526.74819
8/21/2018 11:11,526.74425
8/21/2018 11:16,526.8058
8/21/2018 11:21,526.93277
8/21/2018 11:26,527.12417
8/21/2018 11:31,527.37818
8/21/2018 11:36,527.69219
8/21/2018 11:41,528.06282
8/21/2018 11:46,528.48604
8/21/2018 11:51,528.95725
8/21/2018 11:56,529.47134
8/21/2018 12:01,530.02285
8/21/2018 12:06,530.60607
8/21/2018 12:11,531.21518
8/21/2018 12:16,531.84442
8/21/2018 12:21,532.48825
8/21/2018 12:26,533.14149
8/21/2018 12:31,533.79957
8/21/2018 12:36,534.45857
8/21/2018 12:41,535.11397
8/21/2018 12:46,535.76022
8/21/2018 12:51,536.39145
8/21/2018 12:56,537.00157
8/21/2018 13:01,537.58447
8/21/2018 13:06,538.13416
8/21/2018 13:11,538.64485
8/21/2018 13:16,539.11113
8/21/2018 13:21,539.52803
8/21/2018 13:26,539.89114
8/21/2018 13:31,540.19667
8/21/2018 13:36,540.44155
8/21/2018 13:41,540.62346
8/21/2018 13:46,540.74088
8/21/2018 13:51,540.79316
8/21/2018 13:56,540.78049
8/21/2018 14:01,540.70395
8/21/2018 14:06,540.5655
8/21/2018 14:11,540.36798
8/21/2018 14:16,540.11505
8/21/2018 14:21,539.8112
8/21/2018 14:26,539.46168
8/21/2018 14:31,539.07242
8/21/2018 14:36,538.65003
8/21/2018 14:41,538.20164
8/21/2018 14:46,537.73485
8/21/2018 14:51,537.25762
8/21/2018 14:56,536.77814
8/21/2018 15:01,536.30471
8/21/2018 15:06,535.8456
8/21/2018 15:11,535.40892
8/21/2018 15:16,535.00239
8/21/2018 15:21,534.63326
8/21/2018 15:26,534.30803
8/21/2018 15:31,534.03231
8/21/2018 15:36,533.8106
8/21/2018 15:41,533.64606
8/21/2018 15:46,533.54027
8/21/2018 15:51,533.49298
8/21/2018 15:56,533.5019
8/21/2018 16:01,533.56237
8/21/2018 16:06,533.66711
8/21/2018 16:11,533.80592
8/21/2018 16:16,533.9654
8/21/2018 16:21,534.1317
8/21/2018 16:26,534.31085
8/21/2018 16:31,534.51573
8/21/2018 16:36,534.75557
8/21/2018 16:41,535.03623
8/21/2018 16:46,535.36067
8/21/2018 16:51,535.72925
8/21/2018 16:56,536.14015
8/21/2018 17:01,536.5897
8/21/2018 17:06,537.07266
8/21/2018 17:11,537.58256
8/21/2018 17:16,538.11197
8/21/2018 17:21,538.65277
8/21/2018 17:26,539.19641
8/21/2018 17:31,539.73409
8/21/2018 17:36,540.25702
8/21/2018 17:41,540.75661
8/21/2018 17:46,541.22458
8/21/2018 17:51,541.65322
8/21/2018 17:56,542.03541
8/21/2018 18:01,542.36482
8/21/2018 18:06,542.63599
8/21/2018 18:11,542.84437
8/21/2018 18:16,542.98645
8/21/2018 18:21,543.05974
8/21/2018 18:26,543.06283
8/21/2018 18:31,542.99538
8/21/2018 18:36,542.85812
8/21/2018 18:41,542.65281
8/21/2018 18:46,542.38221
8/21/2018 18:51,542.04996
8/21/2018 18:56,541.66056
8/21/2018 19:01,541.21923
8/21/2018 19:06,540.73178
8/21/2018 19:11,540.20448
8/21/2018 19:16,539.64392
8/21/2018 19:21,539.05677
8/21/2018 19:26,538.44965
8/21/2018 19:31,537.82889
8/21/2018 19:36,537.20028
8/21/2018 19:41,536.56882
8/21/2018 19:46,535.93847
8/21/2018 19:51,535.31184
8/21/2018 19:56,534.6899
8/21/2018 20:01,534.07163
8/21/2018 20:06,533.4545
8/21/2018 20:11,532.83912
8/21/2018 20:16,532.22838
8/21/2018 20:21,531.62611
8/21/2018 20:26,531.0368
8/21/2018 20:31,530.46547
8/21/2018 20:36,529.91743
8/21/2018 20:41,529.39812
8/21/2018 20:46,528.91298
8/21/2018 20:51,528.46725
8/21/2018 20:56,528.06589
8/21/2018 21:01,527.71343
8/21/2018 21:06,527.41386
8/21/2018 21:11,527.17059
8/21/2018 21:16,526.98628
8/21/2018 21:21,526.86288
8/21/2018 21:26,526.8015
8/21/2018 21:31,526.80239
8/21/2018 21:36,526.86497
8/21/2018 21:41,526.98773
8/21/2018 21:46,527.1683
8/21/2018 21:51,527.40344
8/21/2018 21:56,527.6891
8/21/2018 22:01,528.02041
8/21/2018 22:06,528.39179
8/21/2018 22:11,528.79698
8/21/2018 22:16,529.22917
8/21/2018 22:21,529.68104
8/21/2018 22:26,530.14494
8/21/2018 22:31,530.61296
8/21/2018 22:36,531.07708
8/21/2018 22:41,531.52936
8/21/2018 22:46,531.96206
8/21/2018 22:51,532.36783
8/21/2018 22:56,532.73992
8/21/2018 23:01,533.07239
8/21/2018 23:06,533.36029
8/21/2018 23:11,533.59995
8/21/2018 23:16,533.78918
8/21/2018 23:21,533.92757
8/21/2018 23:26,534.01671
8/21/2018 23:31,534.06056
8/21/2018 23:36,534.06567
8/21/2018 23:41,534.04154
8/21/2018 23:46,534.00096
8/21/2018 23:51,533.95959
8/21/2018 23:56,533.93165
8/22/2018 0:01,533.92812
8/22/2018 0:06,533.95723
8/22/2018 0:11,534.02468
8/22/2018 0:16,534.13396
8/22/2018 0:21,534.28658
8/22/2018 0:26,534.4823
8/22/2018 0:31,534.7194
8/22/2018 0:36,534.99487
8/22/2018 0:41,535.30462
8/22/2018 0:46,535.64368
8/22/2018 0:51,536.0064
8/22/2018 0:56,536.38661
8/22/2018 1:01,536.7778
8/22/2018 1:06,537.17324
8/22/2018 1:11,537.56616
8/22/2018 1:16,537.94984
8/22/2018 1:21,538.31779
8/22/2018 1:26,538.66376
8/22/2018 1:31,538.98194
8/22/2018 1:36,539.26696
8/22/2018 1:41,539.51402
8/22/2018 1:46,539.71892
8/22/2018 1:51,539.87812
8/22/2018 1:56,539.98878
8/22/2018 2:01,540.04878
8/22/2018 2:06,540.05675
8/22/2018 2:11,540.01205
8/22/2018 2:16,539.9148
8/22/2018 2:21,539.76581
8/22/2018 2:26,539.56662
8/22/2018 2:31,539.31938
8/22/2018 2:36,539.02687
8/22/2018 2:41,538.69238
8/22/2018 2:46,538.31967
8/22/2018 2:51,537.91288
8/22/2018 2:56,537.47641
8/22/2018 3:01,537.01483
8/22/2018 3:06,536.53276
8/22/2018 3:11,536.03473
8/22/2018 3:16,535.52504
8/22/2018 3:21,535.00762
8/22/2018 3:26,534.48583
8/22/2018 3:31,533.96231
8/22/2018 3:36,533.43468
8/22/2018 3:41,532.88872
8/22/2018 3:46,532.31238
8/22/2018 3:51,531.69824
8/22/2018 3:56,531.043
8/22/2018 4:01,530.34686
8/22/2018 4:06,529.61302
8/22/2018 4:11,528.84719
8/22/2018 4:16,528.05708
8/22/2018 4:21,527.25201
8/22/2018 4:26,526.44244
8/22/2018 4:31,525.63963
8/22/2018 4:36,524.85526
8/22/2018 4:41,524.1011
8/22/2018 4:46,523.38873
8/22/2018 4:51,522.72926
8/22/2018 4:56,522.13307
8/22/2018 5:01,521.60963
8/22/2018 5:06,521.16731
8/22/2018 5:11,520.81318
8/22/2018 5:16,520.55296
8/22/2018 5:21,520.39085
8/22/2018 5:26,520.32951
8/22/2018 5:31,520.36999
8/22/2018 5:36,520.51174
8/22/2018 5:41,520.75262
8/22/2018 5:46,521.08893
8/22/2018 5:51,521.51551
8/22/2018 5:56,522.02582
8/22/2018 6:01,522.61211
8/22/2018 6:06,523.26554
8/22/2018 6:11,523.97637
8/22/2018 6:16,524.73421
8/22/2018 6:21,525.52827
8/22/2018 6:26,526.34757
8/22/2018 6:31,527.18134
8/22/2018 6:36,528.01928
8/22/2018 6:41,528.85196
8/22/2018 6:46,529.67118
8/22/2018 6:51,530.47043
8/22/2018 6:56,531.24532
8/22/2018 7:01,531.99402
8/22/2018 7:06,532.71785
8/22/2018 7:11,533.42174
8/22/2018 7:16,534.1148
8/22/2018 7:21,534.80768
8/22/2018 7:26,535.50483
8/22/2018 7:31,536.20727
8/22/2018 7:36,536.91385
8/22/2018 7:41,537.62157
8/22/2018 7:46,538.32593
8/22/2018 7:51,539.02128
8/22/2018 7:56,539.70108
8/22/2018 8:01,540.35822
8/22/2018 8:06,540.98529
8/22/2018 8:11,541.57476
8/22/2018 8:16,542.11929
8/22/2018 8:21,542.61184
8/22/2018 8:26,543.04592
8/22/2018 8:31,543.4157
8/22/2018 8:36,543.71619
8/22/2018 8:41,543.94332
8/22/2018 8:46,544.09405
8/22/2018 8:51,544.16645
8/22/2018 8:56,544.15975
8/22/2018 9:01,544.07437
8/22/2018 9:06,543.91195
8/22/2018 9:11,543.67531
8/22/2018 9:16,543.36846
8/22/2018 9:21,542.99653
8/22/2018 9:26,542.56569
8/22/2018 9:31,542.08307
8/22/2018 9:36,541.55668
8/22/2018 9:41,540.99521
8/22/2018 9:46,540.40794
8/22/2018 9:51,539.80453
8/22/2018 9:56,539.19483
8/22/2018 10:01,538.5887
8/22/2018 10:06,537.99571
8/22/2018 10:11,537.42493
8/22/2018 10:16,536.88466
8/22/2018 10:21,536.38209
8/22/2018 10:26,535.923
8/22/2018 10:31,535.51145
8/22/2018 10:36,535.14938
8/22/2018 10:41,534.83623
8/22/2018 10:46,534.56855
8/22/2018 10:51,534.3396
8/22/2018 10:56,534.13887
8/22/2018 11:01,533.95163
8/22/2018 11:06,533.76047
8/22/2018 11:11,533.55105
8/22/2018 11:16,533.31294
8/22/2018 11:21,533.03913
8/22/2018 11:26,532.72561
8/22/2018 11:31,532.37102
8/22/2018 11:36,531.97629
8/22/2018 11:41,531.54427
8/22/2018 11:46,531.07943
8/22/2018 11:51,530.58759
8/22/2018 11:56,530.07558
8/22/2018 12:01,529.55098
8/22/2018 12:06,529.02192
8/22/2018 12:11,528.4968
8/22/2018 12:16,527.98411
8/22/2018 12:21,527.4922
8/22/2018 12:26,527.02916
8/22/2018 12:31,526.6026
8/22/2018 12:36,526.21955
8/22/2018 12:41,525.88635
8/22/2018 12:46,525.6085
8/22/2018 12:51,525.39062
8/22/2018 12:56,525.23637
8/22/2018 13:01,525.14838
8/22/2018 13:06,525.12826
8/22/2018 13:11,525.17658
8/22/2018 13:16,525.29282
8/22/2018 13:21,525.47549
8/22/2018 13:26,525.72209
8/22/2018 13:31,526.02922
8/22/2018 13:36,526.39265
8/22/2018 13:41,526.8074
8/22/2018 13:46,527.26786
8/22/2018 13:51,527.76797
8/22/2018 13:56,528.3013
8/22/2018 14:01,528.86126
8/22/2018 14:06,529.44131
8/22/2018 14:11,530.03511
8/22/2018 14:16,530.6368
8/22/2018 14:21,531.2412
8/22/2018 14:26,531.84413
8/22/2018 14:31,532.44261
8/22/2018 14:36,533.03522
8/22/2018 14:41,533.62241
